group_id,arm,visitor_id,arrival_time,exit_time,time_on_page_sec,exit_rate,ctr_opportunities,ctr_newsletter,ctr_donation,ctr_events,kpi_x,kpi_y,scroll_depth_pct,ctr_partner_banner,page_load_time_ms,enrolled
TXB_23,treatment,362,2026-02-26 14:05:12.797123,2026-02-26 14:06:49.994558,97.2,0,0,0,0,0,27.91,0,28.4,0,4344.8,0
TXB_23,treatment,363,2026-02-26 14:14:56.927268,2026-02-26 15:15:02.912861,3606.0,0,0,0,0,0,40.91,0,86.9,0,3115.3,0
TXB_23,treatment,364,2026-02-26 14:47:28.118455,2026-02-26 14:47:28.928051,0.8,1,0,0,0,0,0.98,0,3.4,0,1438.3,0
TXB_23,treatment,365,2026-02-26 14:55:44.959735,2026-02-26 14:58:21.482883,156.5,0,0,0,0,0,43.0,0,30.9,0,1252.1,0
TXB_23,treatment,366,2026-02-26 15:01:20.617842,2026-02-26 15:01:27.196473,6.6,1,0,0,0,0,6.88,0,4.4,0,4539.1,0
TXB_23,treatment,367,2026-02-26 16:25:20.438846,2026-02-26 16:25:27.953007,7.5,0,0,1,0,0,37.19,0,88.3,0,1503.2,0
TXB_23,treatment,368,2026-02-26 16:53:38.463472,2026-02-26 16:53:42.142253,3.7,1,0,0,0,0,4.73,0,4.6,0,1420.2,0
TXB_23,treatment,369,2026-02-26 17:47:21.295841,2026-02-26 17:48:10.920337,49.6,0,0,0,0,0,29.76,0,36.0,0,1155.0,0
TXB_23,treatment,370,2026-02-26 17:58:28.429116,2026-02-26 17:58:42.162679,13.7,0,0,0,0,0,21.77,0,41.9,0,1601.8,0
TXB_23,treatment,371,2026-02-26 21:12:34.705435,2026-02-26 21:12:35.468128,0.8,1,0,0,0,0,1.15,0,8.9,0,1022.9,0
TXB_23,treatment,372,2026-02-26 23:12:58.588662,2026-02-26 23:17:48.205259,289.6,0,0,0,0,0,83.3,0,12.5,0,1645.7,0
TXB_23,treatment,373,2026-02-26 23:28:45.510462,2026-02-26 23:30:13.084868,87.6,0,0,0,0,0,86.4,0,40.5,0,1067.7,0
TXB_23,treatment,374,2026-02-26 23:49:34.851745,2026-02-27 00:42:46.018580,3191.2,0,0,0,0,0,30.54,0,77.2,0,1088.1,0
TXB_23,treatment,375,2026-02-26 23:56:58.755372,2026-02-26 23:57:41.796581,43.0,0,0,1,0,0,24.27,0,7.4,0,1044.9,0
TXB_23,treatment,376,2026-02-26 23:57:27.449443,2026-02-27 00:00:12.363076,164.9,0,0,1,0,0,68.7,0,56.6,0,3045.5,0
TXB_23,treatment,377,2026-02-27 00:11:48.531656,2026-02-27 00:11:54.365541,5.8,0,0,0,0,0,8.44,0,82.0,0,1237.5,0
TXB_23,treatment,378,2026-02-27 00:12:29.875789,2026-02-27 00:12:43.079976,13.2,0,1,0,0,0,92.31,0,14.9,0,1684.2,0
TXB_23,treatment,379,2026-02-27 00:17:10.549765,2026-02-27 00:17:12.740244,2.2,1,0,0,0,0,0.95,0,4.3,0,1699.6,0
TXB_23,treatment,380,2026-02-27 00:25:52.368278,2026-02-27 00:27:10.154874,77.8,0,0,1,0,0,41.77,0,7.4,0,1674.1,0
TXB_23,treatment,381,2026-02-27 00:32:45.738355,2026-02-27 00:33:02.257653,16.5,0,0,0,0,0,61.54,0,29.1,0,994.2,0
TXB_23,treatment,382,2026-02-27 01:16:31.687580,2026-02-27 01:21:20.493675,288.8,0,0,0,0,0,26.64,0,97.9,0,1593.4,0
TXB_23,treatment,383,2026-02-27 01:26:06.569495,2026-02-27 01:26:32.796937,26.2,0,1,1,0,0,21.93,0,97.6,0,1692.2,0
TXB_23,treatment,384,2026-02-27 01:45:17.448025,2026-02-27 01:45:23.010420,5.6,1,0,0,0,0,0.81,0,1.3,0,1747.4,0
TXB_23,treatment,385,2026-02-27 01:48:53.579421,2026-02-27 01:52:23.955114,210.4,0,0,0,0,0,32.97,0,18.7,0,4097.8,0
TXB_23,treatment,386,2026-02-27 01:52:05.489344,2026-02-27 01:52:08.789802,3.3,1,0,0,0,0,3.98,0,4.6,0,2470.6,0
TXB_23,treatment,387,2026-02-27 01:52:20.156172,2026-02-27 01:52:56.488184,36.3,0,0,0,0,0,64.1,0,84.2,0,2085.9,0
TXB_23,treatment,388,2026-02-27 02:11:55.762268,2026-02-27 02:11:56.774614,1.0,1,0,0,0,0,4.49,0,22.2,0,1753.6,0
TXB_23,treatment,390,2026-02-27 02:23:42.795327,2026-02-27 02:27:13.797826,211.0,0,0,0,0,0,22.66,0,45.0,0,1062.7,0
TXB_23,treatment,391,2026-02-27 02:28:08.787970,2026-02-27 02:28:35.644685,26.9,0,0,0,0,0,35.08,0,84.7,0,1212.9,0
TXB_23,treatment,392,2026-02-27 02:29:02.892987,2026-02-27 02:29:32.317924,29.4,0,0,0,0,0,9.55,0,17.4,0,10762.2,0
TXB_23,treatment,393,2026-02-27 02:34:13.396996,2026-02-27 02:34:24.563107,11.2,1,0,0,0,0,0.21,0,5.7,0,1810.8,0
TXB_23,treatment,394,2026-02-27 02:35:07.019578,2026-02-27 02:35:29.172444,22.2,0,0,0,0,0,22.88,0,80.6,0,1311.7,0
TXB_23,treatment,395,2026-02-27 02:39:09.806734,2026-02-27 02:40:01.702083,51.9,0,0,0,0,0,79.93,0,13.9,0,1270.3,0
TXB_23,treatment,396,2026-02-27 02:44:32.212932,2026-02-27 02:44:34.089632,1.9,1,0,0,0,0,1.09,0,2.1,0,10993.735999999994,0
TXB_23,treatment,397,2026-02-27 02:46:05.796974,2026-02-27 02:46:10.932818,5.1,1,0,0,0,0,0.2,0,3.1,0,1384.2,0
TXB_23,treatment,398,2026-02-27 02:55:07.879470,2026-02-27 02:59:08.099256,240.2,0,0,0,0,0,19.55,0,81.8,0,1045.9,0
TXB_23,treatment,399,2026-02-27 02:55:32.672234,2026-02-27 02:55:35.928256,3.3,1,0,0,0,0,6.79,0,8.1,0,1263.6,0
TXB_23,treatment,400,2026-02-27 02:57:07.178903,2026-02-27 02:57:39.172568,32.0,0,0,0,0,0,64.55,0,50.1,0,3985.9,0
TXB_23,treatment,401,2026-02-27 02:57:41.100204,2026-02-27 02:58:35.577306,54.5,0,0,1,0,0,28.53,0,32.4,0,1396.6,0
TXB_23,treatment,402,2026-02-27 02:59:03.373062,2026-02-27 02:59:06.703050,3.3,1,0,0,0,0,4.73,0,3.8,0,676.6,0
TXB_23,treatment,403,2026-02-27 03:17:04.683291,2026-02-27 03:17:12.832891,8.1,0,0,0,0,0,11.62,0,87.9,1,2431.9,0
TXB_23,treatment,404,2026-02-27 03:18:39.314019,2026-02-27 03:20:35.001791,115.7,0,0,0,0,0,67.67,0,32.7,0,1981.8,0
TXB_23,treatment,405,2026-02-27 03:20:30.463587,2026-02-27 03:20:34.532025,4.1,1,0,0,0,0,2.82,0,2.4,0,1670.3,0
TXB_23,treatment,406,2026-02-27 03:31:00.241905,2026-02-27 03:31:00.935036,0.7,1,0,0,0,0,8.84,0,6.2,0,1415.9,0
TXB_23,treatment,407,2026-02-27 03:39:07.886916,2026-02-27 03:41:57.017435,169.1,0,0,0,0,0,31.61,0,16.1,0,1166.9,0
TXB_23,treatment,408,2026-02-27 03:40:34.833457,2026-02-27 03:47:23.499732,408.7,0,0,0,0,0,84.56,0,16.1,0,1409.4,0
TXB_23,treatment,409,2026-02-27 03:51:47.344635,2026-02-27 03:52:41.392231,54.0,0,0,0,0,1,93.77,0,80.4,0,1170.0,0
TXB_23,treatment,410,2026-02-27 04:00:22.676602,2026-02-27 04:00:33.641698,11.0,0,0,0,0,0,39.69,0,13.0,0,1122.1,0
TXB_23,treatment,412,2026-02-27 04:06:48.715003,2026-02-27 04:06:49.799884,1.1,1,0,0,0,0,2.49,0,8.9,0,1058.7,0
TXB_23,treatment,413,2026-02-27 04:35:22.248960,2026-02-27 04:35:33.734174,11.5,0,0,0,0,0,6.63,0,96.7,0,1462.0,0
TXB_23,treatment,414,2026-02-27 04:43:13.844330,2026-02-27 04:44:14.495426,60.7,0,0,0,0,0,21.58,1,13.3,0,1884.0,0
TXB_23,treatment,415,2026-02-27 05:27:48.781178,2026-02-27 05:27:51.391048,2.6,1,0,0,0,0,0.37,0,6.1,0,2371.7,0
TXB_23,treatment,416,2026-02-27 05:34:09.626005,2026-02-27 05:34:16.522074,6.9,0,0,0,0,0,63.56,1,65.8,0,1123.4,1
TXB_23,treatment,417,2026-02-27 05:39:31.151961,2026-02-27 05:39:31.825368,0.7,1,0,0,0,0,2.8,0,5.5,0,1572.3,0
TXB_23,treatment,418,2026-02-27 06:01:32.626226,2026-02-27 06:02:01.832114,29.2,0,0,0,0,0,44.18,0,95.2,0,1450.6,0
TXB_23,treatment,419,2026-02-27 06:01:40.041313,2026-02-27 06:01:55.179564,15.1,0,0,0,0,0,83.06,0,75.7,1,1930.3,0
TXB_23,treatment,420,2026-02-27 06:07:57.822970,2026-02-27 06:08:08.510495,10.7,0,0,0,0,0,12.43,0,9.4,0,4199.0,0
TXB_23,treatment,421,2026-02-27 06:08:25.499364,2026-02-27 06:08:35.382832,9.9,0,0,0,0,0,12.81,0,23.4,0,1289.6,0
TXB_23,treatment,422,2026-02-27 06:08:29.369409,2026-02-27 06:23:55.085076,925.7,0,0,0,0,0,68.38,0,39.0,0,1430.9,0
TXB_23,treatment,423,2026-02-27 06:22:28.259448,2026-02-27 06:23:50.421503,82.2,0,0,0,0,0,82.8,0,7.9,0,3753.2,0
TXB_23,treatment,424,2026-02-27 06:23:15.088222,2026-02-27 06:25:00.198548,105.1,0,0,1,0,0,67.84,0,14.2,0,1683.6,0
TXB_23,treatment,425,2026-02-27 06:29:12.843030,2026-02-27 06:29:15.012781,2.2,1,0,0,0,0,0.6,0,6.4,0,1588.4,0
TXB_23,treatment,426,2026-02-27 06:32:27.061068,2026-02-27 06:33:11.643999,44.6,0,0,0,0,0,8.8,0,92.2,0,1638.5,0
TXB_23,treatment,427,2026-02-27 06:37:58.291780,2026-02-27 06:38:01.930305,3.6,1,0,0,0,0,8.42,0,7.2,0,1458.3,0
TXB_23,treatment,428,2026-02-27 06:39:02.126618,2026-02-27 06:39:03.461687,1.3,1,0,0,0,0,1.29,0,11.4,0,1085.8,0
TXB_23,treatment,429,2026-02-27 06:50:18.501364,2026-02-27 06:50:22.050065,3.5,1,0,0,0,0,1.92,0,5.0,0,1627.9,0
TXB_23,treatment,430,2026-02-27 07:22:10.815091,2026-02-27 07:24:43.081216,152.3,0,0,0,0,0,3.84,0,39.2,0,6994.8,0
TXB_23,treatment,431,2026-02-27 07:26:58.722924,2026-02-27 07:27:00.699828,2.0,1,0,0,0,0,1.44,0,3.7,0,2085.3,0
TXB_23,treatment,432,2026-02-27 07:32:25.261366,2026-02-27 07:32:29.882018,4.6,1,0,0,0,0,1.92,0,10.3,0,1228.8,0
TXB_23,treatment,433,2026-02-27 07:40:23.119949,2026-02-27 07:40:31.435189,8.3,0,0,0,0,0,59.02,0,6.1,0,1075.4,0
TXB_23,treatment,434,2026-02-27 07:41:31.241788,2026-02-27 07:41:50.758507,19.5,1,0,0,0,0,1.29,0,9.5,0,1949.6,0
TXB_23,treatment,435,2026-02-27 08:03:39.184575,2026-02-27 08:04:44.069991,64.9,0,0,0,0,0,28.18,0,2.1,0,1636.6,0
TXB_23,treatment,436,2026-02-27 08:10:55.161671,2026-02-27 08:11:34.995573,39.8,0,0,0,0,0,38.41,0,29.9,0,1439.2,0
TXB_23,treatment,437,2026-02-27 08:17:30.915670,2026-02-27 08:20:08.610725,157.7,0,0,0,0,0,41.06,0,66.6,0,1025.2,0
TXB_23,treatment,438,2026-02-27 08:23:33.629173,2026-02-27 08:23:35.431391,1.8,1,0,0,0,0,2.32,0,9.6,0,1690.7,0
TXB_23,treatment,439,2026-02-27 08:31:31.007573,2026-02-27 08:32:49.978587,79.0,0,0,0,0,0,78.96,1,5.2,0,1528.3,1
TXB_23,treatment,440,2026-02-27 08:39:04.980810,2026-02-27 08:40:35.715197,90.7,0,0,0,0,0,2.84,0,10.0,0,1445.4,0
TXB_23,treatment,441,2026-02-27 08:41:21.798595,2026-02-27 08:42:08.562523,46.8,0,0,0,0,0,76.33,0,70.0,0,1826.6,0
TXB_23,treatment,442,2026-02-27 08:47:24.856815,2026-02-27 08:48:57.294438,92.4,0,0,0,0,0,14.22,0,58.6,0,1405.6,0
TXB_23,treatment,443,2026-02-27 08:56:01.493442,2026-02-27 08:56:10.524358,9.0,1,0,0,0,0,1.0,0,0.6,0,877.5,0
TXB_23,treatment,444,2026-02-27 09:03:42.330612,2026-02-27 09:05:32.233637,109.9,0,0,0,0,0,46.34,0,36.8,0,1253.2,0
TXB_23,treatment,445,2026-02-27 09:10:16.938792,2026-02-27 09:10:42.200643,25.3,0,0,0,0,1,46.87,0,94.3,0,2144.3,0
TXB_23,treatment,446,2026-02-27 09:14:49.211686,2026-02-27 09:15:00.464087,11.3,0,0,0,0,1,10.62,0,16.7,0,1998.0,0
TXB_23,treatment,447,2026-02-27 09:32:52.158337,2026-02-27 09:35:12.653114,140.5,0,0,0,0,0,65.22,0,70.9,0,1382.1,0
TXB_23,treatment,448,2026-02-27 09:34:39.312815,2026-02-27 09:34:40.628065,1.3,1,0,0,0,0,0.23,0,2.6,0,1336.6,0
TXB_23,treatment,449,2026-02-27 09:45:39.300384,2026-02-27 09:48:27.202320,167.9,0,0,0,0,0,20.93,0,76.5,0,2631.9,0
TXB_23,treatment,450,2026-02-27 09:46:53.440698,2026-02-27 09:49:45.481615,172.0,0,0,0,0,1,3.7,1,30.5,0,2159.7,0
TXB_23,treatment,451,2026-02-27 09:47:42.473383,2026-02-27 09:47:49.909713,7.4,1,0,0,0,0,0.93,0,18.9,0,1041.6,0
TXB_23,treatment,452,2026-02-27 09:56:59.166099,2026-02-27 09:59:15.198792,136.0,0,0,0,0,0,84.4,0,94.6,0,4972.2,0
TXB_23,treatment,453,2026-02-27 10:09:40.137167,2026-02-27 10:09:41.337605,1.2,1,0,0,0,0,0.48,0,2.3,0,1222.5,0
TXB_23,treatment,454,2026-02-27 10:16:37.570630,2026-02-27 10:16:38.070630,0.5,1,0,0,0,0,1.64,0,0.7,0,1307.9,0
TXB_23,treatment,455,2026-02-27 10:26:22.789987,2026-02-27 10:30:48.006134,265.2,0,0,0,0,0,16.47,0,31.2,0,1487.2,0
TXB_23,treatment,456,2026-02-27 10:31:08.046255,2026-02-27 10:31:30.799585,22.8,0,0,0,0,0,61.45,0,44.4,0,1199.8,0
TXB_23,treatment,457,2026-02-27 10:42:20.378597,2026-02-27 10:42:28.957519,8.6,0,0,0,0,0,42.08,1,90.3,0,1654.1,0
TXB_23,treatment,458,2026-02-27 10:50:43.823020,2026-02-27 10:55:12.322269,268.5,0,0,0,0,0,40.7,0,15.0,0,930.3,0
TXB_23,treatment,459,2026-02-27 10:53:48.755229,2026-02-27 10:54:10.675116,21.9,0,0,1,0,0,58.42,0,83.3,0,1614.0,0
TXB_23,treatment,460,2026-02-27 10:59:18.072111,2026-02-27 10:59:18.575316,0.5,1,0,0,0,0,6.19,0,14.3,0,1013.9,0
TXB_23,treatment,461,2026-02-27 11:01:43.770456,2026-02-27 11:02:04.122343,20.4,0,0,0,0,0,3.39,0,85.5,0,1291.8,0
TXB_23,treatment,462,2026-02-27 11:14:54.344985,2026-02-27 11:14:55.107321,0.8,1,0,0,0,0,0.95,0,2.7,0,1111.0,0
TXB_23,treatment,463,2026-02-27 11:16:16.617985,2026-02-27 11:17:25.394315,68.8,0,0,1,0,0,51.44,0,89.0,0,1046.1,0
TXB_23,treatment,464,2026-02-27 11:22:49.845745,2026-02-27 11:22:50.632062,0.8,1,0,0,0,0,4.5,0,0.2,0,1538.8,0
TXB_23,treatment,465,2026-02-27 11:23:45.616193,2026-02-27 11:23:56.764289,11.1,0,0,0,0,0,40.09,0,14.1,0,1171.5,0
TXB_23,treatment,466,2026-02-27 11:28:05.167491,2026-02-27 11:29:13.411151,68.2,0,0,0,0,0,41.61,0,11.0,0,1507.0,0
TXB_23,treatment,467,2026-02-27 11:31:59.102814,2026-02-27 11:32:00.974353,1.9,1,0,0,0,0,1.55,0,7.6,0,1861.4,0
TXB_23,treatment,468,2026-02-27 11:39:13.981686,2026-02-27 11:39:14.698374,0.7,1,0,0,0,0,6.74,0,0.4,0,2066.0,0
TXB_23,treatment,469,2026-02-27 11:46:49.169179,2026-02-27 11:47:52.583604,63.4,0,0,0,0,0,64.95,1,96.8,0,1573.6,1
TXB_23,treatment,470,2026-02-27 12:00:00.762089,2026-02-27 12:00:01.424057,0.7,1,0,0,0,0,2.55,0,15.6,0,1103.8,0
TXB_23,treatment,471,2026-02-27 12:00:12.177055,2026-02-27 12:00:23.828990,11.7,0,0,0,0,0,84.26,0,99.5,0,1318.4,0
TXB_23,treatment,472,2026-02-27 12:02:47.109548,2026-02-27 12:03:22.524893,35.4,0,0,0,0,0,8.16,0,25.3,0,1202.9,0
TXB_23,treatment,473,2026-02-27 12:09:47.007713,2026-02-27 12:11:05.042677,78.0,0,0,0,0,0,28.2,0,29.7,0,889.5,0
TXB_23,treatment,474,2026-02-27 12:11:23.785180,2026-02-27 12:14:03.567486,159.8,0,0,0,0,0,87.05,0,67.8,0,1503.0,0
TXB_23,treatment,475,2026-02-27 12:31:09.326265,2026-02-27 12:34:32.508733,203.2,0,0,0,0,0,61.67,0,39.5,0,1967.6,0
TXB_23,treatment,476,2026-02-27 12:57:06.591244,2026-02-27 12:57:08.913459,2.3,1,0,0,0,0,5.83,0,3.3,0,1245.0,0
TXB_23,treatment,477,2026-02-27 13:21:00.588455,2026-02-27 13:21:07.125827,6.5,1,0,0,0,0,1.53,0,1.4,0,1853.2,0
TXB_23,treatment,478,2026-02-27 13:31:07.366174,2026-02-27 13:31:14.722615,7.4,1,0,0,0,0,3.39,0,7.7,0,1776.9,0
TXB_23,treatment,479,2026-02-27 13:42:43.491628,2026-02-27 13:43:07.152481,23.7,1,0,0,0,0,3.67,0,11.0,0,1443.2,0
TXB_23,treatment,480,2026-02-27 13:50:23.370123,2026-02-27 13:50:25.982093,2.6,1,0,0,0,0,6.43,0,6.7,0,1153.3,0
TXB_23,treatment,481,2026-02-27 13:53:07.315542,2026-02-27 13:54:03.204269,55.9,0,0,0,0,0,47.95,0,3.7,0,10993.735999999994,0
TXB_23,treatment,482,2026-02-27 14:00:20.146810,2026-02-27 14:00:24.166107,4.0,1,0,0,0,0,1.36,0,1.3,0,731.9,0
TXB_23,treatment,483,2026-02-27 14:14:28.258886,2026-02-27 14:14:29.914797,1.7,1,0,0,0,0,0.65,0,1.1,0,1038.8,0
TXB_23,treatment,484,2026-02-27 14:58:19.633750,2026-02-27 14:58:35.844906,16.2,0,0,0,0,0,90.42,0,92.0,0,10975.8,0
TXB_23,treatment,485,2026-02-27 15:13:31.820615,2026-02-27 17:05:40.770639,5421.8499999999885,0,0,0,0,0,23.24,0,90.9,0,1165.7,0
TXB_23,treatment,486,2026-02-27 22:23:52.569297,2026-02-27 22:23:53.079524,0.5,1,0,0,0,0,0.01,0,1.0,0,994.0,0
TXB_23,treatment,487,2026-02-27 22:49:49.848076,2026-02-27 22:49:57.536244,7.7,0,0,0,0,0,64.88,0,26.3,0,1512.3,0
TXB_23,treatment,488,2026-02-27 22:57:38.393794,2026-02-27 22:57:57.822292,19.4,0,0,0,0,0,85.07,0,68.2,0,1207.0,0
TXB_23,treatment,489,2026-02-27 23:02:03.209075,2026-02-27 23:02:05.377565,2.2,1,0,0,0,0,0.16,0,6.0,0,1544.8,0
TXB_23,treatment,490,2026-02-27 23:28:13.761872,2026-02-27 23:28:34.356033,20.6,0,0,0,0,0,55.93,0,18.5,0,1900.5,0
TXB_23,treatment,491,2026-02-28 00:18:29.704173,2026-02-28 00:22:06.282446,216.6,0,0,0,0,0,22.19,0,4.4,0,3262.3,0
TXB_23,treatment,492,2026-02-28 00:20:17.845912,2026-02-28 00:21:52.330719,94.5,0,0,0,0,0,27.59,0,41.2,0,4389.2,0
TXB_23,treatment,493,2026-02-28 00:39:50.469385,2026-02-28 00:40:20.758626,30.3,0,0,1,0,0,22.4,0,46.4,0,1201.0,0
TXB_23,treatment,494,2026-02-28 01:01:04.594560,2026-02-28 01:01:05.094560,0.5,1,0,0,0,0,2.64,0,2.9,0,1314.0,0
TXB_23,treatment,495,2026-02-28 01:03:25.800312,2026-02-28 01:03:46.542194,20.7,0,0,0,0,0,21.05,0,4.6,0,1161.7,0
TXB_23,treatment,496,2026-02-28 01:07:47.498631,2026-02-28 01:13:26.817098,339.3,0,0,0,0,0,51.76,0,55.6,0,1060.3,0
TXB_23,treatment,497,2026-02-28 01:15:26.880328,2026-02-28 01:15:33.138713,6.3,1,0,0,0,0,1.29,0,7.1,0,928.2,0
TXB_23,treatment,498,2026-02-28 01:19:42.978818,2026-02-28 01:19:48.160997,5.2,1,0,0,0,0,2.33,0,3.6,0,1854.9,0
TXB_23,treatment,499,2026-02-28 01:28:34.585731,2026-02-28 01:28:42.191815,7.6,1,0,0,0,0,1.62,0,3.6,0,2538.2,0
TXB_23,treatment,500,2026-02-28 01:29:10.394670,2026-02-28 02:04:02.515289,2092.1,0,0,0,0,0,23.0,0,1.7,0,1562.6,0
TXB_23,treatment,501,2026-02-28 01:29:43.100165,2026-02-28 01:30:27.228539,44.1,0,0,0,0,1,43.27,0,83.4,0,2548.3,0
TXB_23,treatment,502,2026-02-28 01:32:02.608099,2026-02-28 01:32:03.108099,0.5,1,0,0,0,0,3.9,0,0.3,0,1387.0,0
TXB_23,treatment,503,2026-02-28 01:34:01.105445,2026-02-28 01:34:03.825734,2.7,1,0,0,0,0,2.06,0,0.1,0,1969.7,0
TXB_23,treatment,504,2026-02-28 01:45:10.533035,2026-02-28 01:45:19.500690,9.0,0,0,0,0,0,22.89,0,93.4,0,8643.1,0
TXB_23,treatment,505,2026-02-28 01:57:29.014525,2026-02-28 01:57:30.131912,1.1,1,0,0,0,0,0.86,0,1.3,0,1962.0,0
TXB_23,treatment,506,2026-02-28 01:59:42.162505,2026-02-28 02:00:17.901433,35.7,0,0,0,0,0,26.33,0,1.7,0,1286.7,0
TXB_23,treatment,507,2026-02-28 01:59:48.063540,2026-02-28 02:01:24.141526,96.1,0,0,0,0,0,2.96,0,42.2,0,1065.5,0
TXB_23,treatment,508,2026-02-28 02:01:21.652792,2026-02-28 02:01:50.998721,29.3,0,0,1,0,0,91.71,0,4.7,0,1361.7,0
TXB_23,treatment,509,2026-02-28 02:02:56.935639,2026-02-28 02:04:31.356465,94.4,0,0,0,0,0,57.73,0,50.3,0,1886.3,0
TXB_23,treatment,510,2026-02-28 02:12:33.855302,2026-02-28 02:13:53.402784,79.5,0,0,0,0,0,17.39,1,34.6,0,1153.4,0
TXB_23,treatment,511,2026-02-28 02:13:48.687304,2026-02-28 02:14:04.406137,15.7,0,0,0,0,0,41.15,0,90.8,0,1382.5,0
TXB_23,treatment,512,2026-02-28 02:20:16.906663,2026-02-28 02:23:08.571152,171.7,0,1,0,0,0,4.41,0,36.1,0,1543.0,0
TXB_23,treatment,513,2026-02-28 02:22:17.362336,2026-02-28 02:22:35.927037,18.6,0,0,0,0,0,95.95,0,33.8,0,1584.9,0
TXB_23,treatment,514,2026-02-28 02:23:36.636097,2026-02-28 02:23:40.638182,4.0,1,0,0,0,0,3.78,0,9.2,0,1152.4,0
TXB_23,treatment,515,2026-02-28 02:24:17.990932,2026-02-28 02:24:28.362896,10.4,1,0,0,0,0,0.63,0,3.0,0,1212.4,0
TXB_23,treatment,516,2026-02-28 02:27:28.895288,2026-02-28 02:27:29.950749,1.1,1,0,0,0,0,1.64,0,5.3,0,847.9,0
TXB_23,treatment,517,2026-02-28 02:30:38.384161,2026-02-28 02:31:44.252936,65.9,0,0,0,0,0,33.21,0,11.8,0,1210.8,0
TXB_23,treatment,518,2026-02-28 02:40:59.726758,2026-02-28 02:41:03.407106,3.7,1,0,0,0,0,4.17,0,0.3,0,1091.6,0
TXB_23,treatment,519,2026-02-28 02:41:26.379278,2026-02-28 02:42:02.596417,36.2,0,0,0,0,0,6.86,0,15.0,0,1235.9,0
TXB_23,treatment,520,2026-02-28 02:44:46.812088,2026-02-28 02:44:48.951571,2.1,1,0,0,0,0,2.84,0,1.6,0,1250.8,0
TXB_23,treatment,521,2026-02-28 02:50:45.621467,2026-02-28 02:50:48.059051,2.4,1,0,0,0,0,1.6,0,1.4,0,1562.4,0
TXB_23,treatment,522,2026-02-28 02:52:33.202055,2026-02-28 03:00:00.184733,447.0,0,0,1,0,0,66.27,0,21.6,0,1296.0,0
TXB_23,treatment,523,2026-02-28 02:57:37.574795,2026-02-28 03:00:20.819856,163.2,0,0,0,0,0,58.12,0,36.6,0,981.6,0
TXB_23,treatment,525,2026-02-28 03:20:21.165005,2026-02-28 03:20:23.478960,2.3,1,0,0,0,0,1.62,0,0.9,0,1048.8,0
TXB_23,treatment,526,2026-02-28 03:22:17.601368,2026-02-28 03:22:49.497082,31.9,0,0,0,0,0,33.22,0,5.4,0,1554.0,0
TXB_23,treatment,527,2026-02-28 03:23:27.620421,2026-02-28 03:23:38.793496,11.2,0,0,0,0,0,58.2,0,37.5,0,1380.6,0
TXB_23,treatment,528,2026-02-28 03:33:09.931364,2026-02-28 03:33:11.288207,1.4,1,0,0,0,0,1.03,0,11.2,0,1573.0,0
TXB_23,treatment,529,2026-02-28 03:41:34.663268,2026-02-28 03:41:35.566991,0.9,1,0,0,0,0,0.07,0,4.1,0,1193.2,0
TXB_23,treatment,530,2026-02-28 03:44:19.119426,2026-02-28 03:48:07.732949,228.6,0,0,0,0,0,7.22,0,46.7,0,1610.7,0
TXB_23,treatment,531,2026-02-28 03:49:56.459862,2026-02-28 03:50:02.905873,6.4,1,0,0,0,0,0.92,0,6.5,0,1286.5,0
TXB_23,treatment,532,2026-02-28 04:07:28.713981,2026-02-28 04:08:59.453965,90.7,0,0,0,0,0,10.54,0,1.3,0,1055.9,0
TXB_23,treatment,533,2026-02-28 04:38:37.151845,2026-02-28 04:42:17.679608,220.5,0,0,0,0,0,4.85,0,57.0,0,8582.0,0
TXB_23,treatment,534,2026-02-28 04:40:40.457352,2026-02-28 04:41:38.542740,58.1,0,0,0,0,0,70.96,1,100.0,0,1976.0,1
TXB_23,treatment,535,2026-02-28 04:42:03.810833,2026-02-28 04:42:06.988766,3.2,1,0,0,0,0,8.94,0,3.4,0,4783.3,0
TXB_23,treatment,536,2026-02-28 04:43:51.577438,2026-02-28 04:44:15.384912,23.8,0,0,0,0,0,44.19,1,65.5,0,1804.1,0
TXB_23,treatment,537,2026-02-28 04:46:54.098174,2026-02-28 04:47:01.107581,7.0,1,0,0,0,0,1.18,0,8.5,0,1620.0,0
TXB_23,treatment,538,2026-02-28 05:00:06.106069,2026-02-28 05:05:11.870893,305.8,0,0,0,0,0,83.87,0,0.9,0,5612.5,0
TXB_23,treatment,539,2026-02-28 05:04:50.854977,2026-02-28 05:05:31.874398,41.0,0,0,0,0,0,43.27,0,87.1,0,2412.9,0
TXB_23,treatment,540,2026-02-28 05:19:46.812097,2026-02-28 05:20:02.585094,15.8,1,0,0,0,0,1.83,0,6.8,0,1460.4,0
TXB_23,treatment,541,2026-02-28 05:19:59.310219,2026-02-28 05:20:02.520753,3.2,1,0,0,0,0,4.65,0,11.4,0,1075.9,0
TXB_23,treatment,542,2026-02-28 05:21:08.376229,2026-02-28 05:28:14.528769,426.2,0,0,0,0,0,56.41,0,82.0,0,1989.8,0
TXB_23,treatment,543,2026-02-28 05:23:23.069242,2026-02-28 05:23:28.491260,5.4,1,0,0,0,0,0.01,0,2.7,0,1519.5,0
TXB_23,treatment,544,2026-02-28 05:25:59.958514,2026-02-28 05:28:36.009036,156.1,0,0,0,0,0,86.47,0,96.1,0,1280.5,0
